"","predict","y.lower","y.upper"
"1",3.27091505821579e-15,5391.24314835668,90131.9909029946
"2",3.25527219358454e-15,2539.76579535008,161227.465693113
"3",3.12426179850892e-15,26851.0086849941,198750.171150142
"4",3.27091505821579e-15,4448.97668403388,64713.1946558819
"5",3.25527219358454e-15,1008.76729662716,11154.6085308492
"6",3.12426179850892e-15,28865.2882731858,168195.064426419
"7",3.27091505821579e-15,8429.44607216121,50851.1979978552
"8",3.25527219358454e-15,1712.76173250378,167453.91931244
"9",3.12426179850892e-15,49294.5157760976,166661.476962898
"10",3.27091505821579e-15,31789.6999522147,116216.380629277
"11",3.25527219358454e-15,2356.42287665606,189482.192945621
"12",3.12426179850892e-15,20202.0725871324,142431.755965712
"13",3.27091505821579e-15,8653.88158318398,35059.6700848653
"14",3.25527219358454e-15,2557.47048371037,14832.6876600087
"15",2.47479708853622e-15,6557.53428092974,21359.5458391383
"16",3.12426179850892e-15,6907.47617891434,96814.8757495871
"17",3.27091505821579e-15,2783.48051585258,48044.3628379947
"18",3.25527219358454e-15,1691.75476065279,15544.5053986609
"19",2.47479708853622e-15,5278.8039004728,12279.0327605307
"20",3.12426179850892e-15,10705.7944263816,150622.786428696
"21",3.27091505821579e-15,4568.07347813247,31242.3338329804
"22",3.25527219358454e-15,7465.0401952267,13655.5266676545
"23",2.47479708853622e-15,7076.08609329164,17487.4975015819
"24",3.12426179850892e-15,10548.2664021254,117498.233772997
"25",3.27091505821579e-15,6446.57696908713,13456.768866092
"26",3.25527219358454e-15,8566.36013531688,31539.6624957626
"27",2.47479708853622e-15,350970.319668445,Inf
"28",3.12426179850892e-15,9027.5234757662,54872.2501055021
"29",3.27091505821579e-15,4809.3426014483,45477.3440109203
"30",3.25527219358454e-15,4021.73103919627,100573.41277885
"31",2.47479708853622e-15,6081.77953017506,22054.6182159033
"32",3.12426179850892e-15,10645.6168442964,128389.041262626
"33",3.27091505821579e-15,5230.62760198118,59891.1808909019
"34",3.25527219358454e-15,1697.06002375483,158765.194325989
"35",2.47479708853622e-15,9379.4134031832,50314.253337399
"36",3.12426179850892e-15,30470.4729928982,158794.423638225
"37",3.27091505821579e-15,3751.43707028033,65194.5971245325
"38",3.25527219358454e-15,2175.37779098749,128958.876663896
"39",2.47479708853622e-15,5597.09120242299,31841.3914630696
"40",3.12426179850892e-15,15326.5660828352,101505.484063026
"41",3.27091505821579e-15,14755.4797408284,88905.1269406102
"42",3.25527219358454e-15,2824.85901364685,204406.448980296
"43",2.47479708853622e-15,10278.3438798637,86546.8306792641
"44",3.12426179850892e-15,19035.0846983791,111819.082524954
"45",3.27091505821579e-15,5847.39617486301,139565.898236568
"46",3.25527219358454e-15,2502.09365525841,21955.5898115039
"47",3.12426179850892e-15,34375.6106940515,316963.556619151
"48",3.27091505821579e-15,5438.63773578408,96283.3600849196
"49",3.25527219358454e-15,3530.34265014528,20523.2442016602
"50",3.12426179850892e-15,40604.6476327759,250192.139974384
"51",3.27091505821579e-15,14417.6487909258,135960.73279628
"52",3.25527219358454e-15,7728.14760693906,234015.761739099
"53",3.12426179850892e-15,60009.4001997735,235185.754992837
"54",3.27091505821579e-15,10250.542235611,64025.6033798452
"55",3.25527219358454e-15,1956.93624992855,25472.4447293062
"56",3.12426179850892e-15,9231.15198351257,59051.0093868403
"57",3.27091505821579e-15,13845.1625539958,52708.734347912
"58",3.25527219358454e-15,3340.16187033059,63241.5570563363
"59",3.12426179850892e-15,9851.73750257489,80693.7820281361
"60",3.27091505821579e-15,2396.95934622735,4889.5880383104
"61",3.25527219358454e-15,1244.1551220119,3823.62748383731
"62",3.12426179850892e-15,7006.47441385686,96457.6627889184
"63",3.27091505821579e-15,3482.77891041338,5178.80583152177
"64",3.25527219358454e-15,1747.61787431688,20616.120045513
"65",3.12426179850892e-15,9466.44945526125,49444.5933644152
"66",3.27091505821579e-15,50496.1599717609,100552.060333745
"67",3.25527219358454e-15,2526.1294825226,43118.1908861864
"68",3.12426179850892e-15,16460.8078068792,75163.4385474808
"69",3.27091505821579e-15,1183.04091284548,9763.39928171039
"70",3.25527219358454e-15,2391.87332964688,7809.38730178032
"71",2.47479708853622e-15,2065.07202050462,8174.18074382097
"72",3.12426179850892e-15,7951.49352078513,86342.1418965881
"73",3.27091505821579e-15,912.40370264649,2371.6180511117
"74",3.25527219358454e-15,1067.46113675833,6008.5164207667
"75",2.47479708853622e-15,3703.83110698685,6652.42720872911
"76",3.12426179850892e-15,9002.76056388768,165711.91260826
"77",3.27091505821579e-15,6959.9246609509,42854.9652969229
"78",3.25527219358454e-15,4965.51660439374,18694.7441889644
"79",2.47479708853622e-15,4874.67160544545,68337.4084179124
"80",3.12426179850892e-15,18379.1887060404,171364.932285545
"81",3.27091505821579e-15,4240.33403132113,65630.7876232569
"82",3.25527219358454e-15,1884.83047641814,10784.0597639531
"83",2.47479708853622e-15,2150.7126661986,19218.5535847768
"84",3.12426179850892e-15,6594.75958353281,178693.902320412
"85",3.27091505821579e-15,1853.69707456231,3749.48993048072
"86",3.25527219358454e-15,1856.50833058357,22441.9247938688
"87",2.47479708853622e-15,3625.28749048708,6597.52146390083
"88",3.12426179850892e-15,36985.4203793999,168963.785779293
"89",3.27091505821579e-15,3673.86066827179,8683.26058402657
"90",3.25527219358454e-15,2809.4574431777,6106.04654866459
"91",2.47479708853622e-15,5748.35760365427,9001.64544764163
"92",3.12426179850892e-15,47240.0681819901,155760.17937041
"93",3.27091505821579e-15,21878.1626434624,56034.5520198842
"94",3.25527219358454e-15,3205.1101451069,19245.3451597244
