n,accuracy,cov,mean,lik
4,43.1578947368421,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 10}"
5,40.7017543859649,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
6,81.0526315789474,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 20}"
7,71.4035087719298,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
8,90.7017543859649,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 15}"
9,82.1052631578947,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 20}"
10,71.5789473684211,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
11,89.6491228070175,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 15}"
12,85.7894736842105,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 20}"
13,88.7719298245614,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 20}"
14,78.7719298245614,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 15}"
15,80.3508771929825,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 15}"
16,95.2631578947368,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
17,94.5614035087719,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 15}"
18,93.3333333333333,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 20}"
19,92.9824561403509,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 20}"
20,95.4385964912281,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
21,95.9649122807018,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
22,95.9649122807018,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
23,95.9649122807018,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
24,95.9649122807018,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
25,95.9649122807018,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
26,95.9649122807018,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
27,95.9649122807018,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
28,95.9649122807018,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
29,96.3157894736842,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
30,95.6140350877193,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
31,96.140350877193,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 20}"
32,95.9649122807018,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 20}"
33,96.140350877193,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 20}"
34,96.140350877193,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 20}"
35,95.9649122807018,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 20}"
36,96.140350877193,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 20}"
37,95.7894736842105,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
38,96.3157894736842,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 20}"
39,95.7894736842105,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
40,95.2631578947368,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
41,95.2631578947368,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 20}"
42,94.5614035087719,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 15}"
43,94.9122807017544,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 20}"
44,94.3859649122807,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
45,94.3859649122807,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
46,95.6140350877193,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 20}"
47,96.140350877193,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 20}"
48,95.2631578947368,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 20}"
49,95.6140350877193,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 20}"
50,95.0877192982456,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 10}"
51,96.3157894736842,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
52,96.140350877193,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
53,96.4912280701754,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
54,96.4912280701754,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
55,96.4912280701754,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
56,96.140350877193,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 10}"
57,95.7894736842105,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 20}"
58,95.6140350877193,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 10}"
59,96.3157894736842,    @covSEard,"    @meanZero","{    @likIntervalLogistic, 20}"
60,96.8421052631579,    @covSEard,"{    @meanSum, {    @meanLinear,     @meanConst}}","{    @likIntervalLogistic, 10}"
