"V1"
"1",23835.1587429055
"2",3620.3111691475
"3",965.473250269893
"4",1851.62434974312
"5",5815.05136060714
"6",16874.5492982492
"7",17320.8576950133
"8",1742.98897647858
"9",1269.18839273851
"10",1728.24316185713
"11",9188.98266912436
"12",66532.5135423424
"13",2274.42731249333
"14",1696.74534893035
"15",4362.17331439256
"16",8190.19506180286
"17",22869.6309747699
"18",2608.30915248395
"19",4960.33713603019
"20",1972.70230975748
"21",7027.64789426328
"22",14900.0087238549
"23",4446.75459480284
"24",20618.140016526
"25",1707.68088537455
"26",1964.66456162929
"27",3445.75108528139
"28",1143.49338498712
"29",5753.41277921203
"30",2926.74081492423
"31",4627.28124481441
"32",10996.5253848433
"33",4369.94336387517
"34",2159.39192268254
"35",4943.56055012347
"36",5699.4715767503
"37",16084.4017213582
"38",2495.09777479371
"39",2023.64851808548
"40",4376.28737556935
"41",853.597045265143
"42",2254.11069864035
"43",2321.28980606795
"44",3911.84603661298
"45",8253.39427024125
"46",2453.24906358123
"47",5926.39921599627
"48",3589.8235143572
"49",6353.39963436124
"50",24865.4501720961
"51",2976.02290604511
"52",4572.66288542747
"53",246.982036590577
"54",1414.62537926436
"55",4114.39441132546
"56",2238.33135867119
"57",3047.18445703386
"58",5254.76989316942
"59",3316.25311619043
"60",1854.55898565055
"61",4730.88637001314
"62",3979.54021859169
"63",22585.9435629706
"64",2577.81043112278
"65",4410798.98377314
"66",808282.017999767
"67",674129.739822147
"68",14303.4849610329
"69",3106.09587007761
"70",5398.47258055209
"71",24934.1613097202
"72",971387.237517672
"73",4277.7165440917
"74",8801.95464485882
"75",8426.70674645898
"76",16083.2599768341
"77",2005.15857875348
"78",4976.30680882932
"79",5059.44926691056
"80",2632.70887184144
"81",3567.99906290531
"82",2455.58980989457
"83",5396.75329566004
"84",6293.33741158249
"85",2221.34720474481
"86",4942.85028260947
"87",1926.35836432874
"88",22634.3132272966
"89",34106.1450670227
"90",4514.13817360999
"91",2935.20822024345
"92",1174.33575826883
"93",1397.98839046061
"94",10995.5308030247
"95",2281.30828255415
"96",4873.7241578698
"97",33364.0031213758
"98",4350.0477038026
"99",7484.75158822534
"100",11819.4257588536
"101",17157.1585905553
"102",27891.1140880936
"103",1957.65479709705
"104",5742.1420609951
"105",1310.28146165609
"106",1875.12300944328
"107",7245.44842433929
"108",3793.54965311289
"109",4092.78820830586
"110",13165.2821546196
"111",2080.43530842663
"112",1507.36602085828
"113",7510.77216409892
"114",27269.997693658
"115",27015.2112569518
"116",4201.71224212646
"117",2250.48692512513
"118",6294.63963627815
"119",1424.74497696757
"120",6713.39975976944
"121",3295.74163091181
"122",5992.00962483883
"123",47869.4762349141
"124",8623.32498508696
"125",2512.58576828242
"126",12530.7793069631
"127",13909.0179139822
"128",8826.4804726839
"129",1940.08798408508
"130",2606.21700929104
"131",5064.86578583716
"132",4475.13428833335
"133",26184.6745550181
"134",6406.01549708844
"135",1692.47288924455
"136",2506.00913226605
"137",4939.66865253449
"138",4395.26948221771
"139",48327.6563166657
"140",3517.23250913621
"141",3048.73577368259
"142",3985.45049005747
"143",6761.50410771369
"144",7738.88690844175
"145",1507.45211764177
"146",1987.7524087901
"147",1729.23788318411
"148",1882.88074893504
"149",3744.13380974159
"150",5263.75297653863
"151",140218.824889846
"152",2856.81666624546
"153",4112.45865511893
"154",549.1429041028
"155",4757.07844793796
"156",3911.30585031212
"157",24858.4514505492
"158",1110.81124457717
"159",1880.22972944378
"160",678.433954298496
"161",1109.1693238914
"162",9783.25297977959
"163",63973.0269287673
"164",997.137202858926
"165",3665.95665660501
"166",720.712041974067
"167",3140.89731681348
"168",3792.2425668165
"169",99382.1765132816
"170",3307.29341250657
"171",13663.4616075158
"172",778.147247731684
"173",4397.95169001817
"174",5270.65611109135
"175",4200.92616412043
"176",7551.99596124513
"177",2477.25794368237
"178",976.45832227916
"179",2880.58081658183
"180",833.813007577014
"181",4066.79315678775
"182",1581.934332937
"183",1660.95584303141
"184",7807.50939266383
"185",883.388324178754
"186",3220.28701102734
"187",25436.6302283201
"188",5406.63232633475
"189",3012.29027492552
"190",1395.96191069483
"191",7035.52040690182
"192",1302.05348177254
"193",575.39800149575
"194",3483.4540169835
"195",1633.31505678594
"196",2074.883673653
"197",5800.79014295342
"198",1581.22559495829
"199",2376.78822140395
"200",6297.73990865797
"201",10156.4515374899
"202",14664.3912666216
"203",7404.30823737382
"204",3172.52797532081
"205",4947.08464431766
"206",967.051718980077
"207",15109.8387570381
"208",4010.84046494962
"209",5892.4528461695
"210",14191.0149319768
"211",2103.92342564464
"212",2562.6430081129
"213",756571.464614062
"214",5552.28323307636
"215",8326.88416182999
"216",2750.5008737892
"217",4109.52880561353
"218",1803.51062670351
"219",820.516227535905
"220",907.837814450262
"221",2174.03378057479
"222",3487.46876981856
"223",9848.47023248672
"224",1996.21106287838
"225",1560.78445447484
"226",22358.4711467391
"227",14132.6811355353
"228",10663.0743489563
"229",5612.29372069243
"230",4475.01414728165
"231",1475.86559844018
"232",931.10041452944
"233",6778.07084637878
"234",4513.59645229576
"235",5805.06465864182
"236",13568.3927803636
"237",1497.32330787182
"238",2907.35719311237
"239",27615.3642565303
"240",15879.0705589055
"241",11150.0674499124
"242",4066.30794715883
"243",2069.30724620819
"244",2129.07807409763
"245",1152.68178269267
"246",1793.59739172459
"247",3618.63109195232
"248",5582.42478823661
"249",19222.1368377208
"250",2235.45093646646
"251",2317.5817412138
"252",35592.616784708
"253",9842.27509415152
"254",8481.57711135594
"255",5134.20908109843
"256",3948.20361125469
"257",12141.7257511615
"258",1078.86884152889
"259",4080.08654356002
"260",7553.98063290118
"261",3240.32959187032
"262",34747.478205801
"263",1903.39840839804
"264",2565.41422024368
"265",18898.4400819169
"266",69986.8408771534
"267",4171.35411548614
"268",5910.32850134372
"269",1032.56586351991
"270",6175.04018115999
"271",5904.93637621401
"272",44689.6297263198
"273",7063.98557829857
"274",3533.37954175474
"275",1028.0809485664
"276",3746.48449933529
"277",2695.19837896527
"278",36043.764126355
"279",1444.76433397829
"280",3843.02148398756
"281",1012.95596833527
"282",3340.56287473439
"283",2694.73682405427
"284",84238.2480373948
"285",6873.02593457699
"286",3855.54000240567
"287",706.055069118737
"288",4418.56796726584
"289",3077.23174013942
"290",75806.0554457308
"291",19460.4132726491
"292",4837.60003098844
"293",1220.96794989705
"294",1145.99093040824
"295",1083.36740338803
"296",1261.7512037158
"297",4395.17271599172
"298",2829.67509612442
"299",15223.1824686229
"300",1382.66663051397
"301",49642.9533025759
"302",1540.60171675309
"303",59039.2113179841
"304",36659.3406634713
"305",1589.40179476887
"306",1520.2681516409
"307",2657.67843347787
"308",2468.07100906967
"309",9308.56914085151
"310",4283.82607021928
"311",3179.50778454543
"312",11132.0798052847
"313",2775.47746834905
"314",30818.1115286362
"315",3811.6621288024
"316",106597.027972874
"317",61419.9330707108
"318",1788.78973326088
"319",1171.37000399828
"320",2326.89416736365
"321",1339.38836225867
"322",21699.9293786883
"323",6643.03160423038
"324",4290.66544792056
"325",6303.97111994026
"326",3367.1448943317
"327",48687.2083290811
"328",3439.35567963123
"329",30397.9600909934
"330",12383.3455624059
"331",1511.48233212531
"332",947.571116358044
"333",1794.61901643873
"334",2153.65314958244
"335",4345.59462347625
"336",9435.79619462047
"337",2662.98421028256
"338",9550.59085634351
"339",2951.12198349833
"340",24841.1147180187
"341",3584.02429817432
