train.size,percent.correct.labels,auc,N.test,percent.correct.intervals
2,,,570,
4,,,570,
6,,,570,
8,,,570,
10,,,570,
12,,,570,
14,,,570,
16,,,570,
18,,,570,
20,,,570,
25,,,570,
30,98.0701754385965,0.994657469398796,570,97.8947368421053
35,97.0175438596491,0.992763914249002,570,96.8421052631579
40,97.719298245614,0.994026284348865,570,97.5438596491228
45,97.719298245614,0.994296792227407,570,97.5438596491228
50,97.3684210526316,0.992808998895426,570,97.1929824561404
55,97.3684210526316,0.992380694754401,570,97.1929824561404
60,96.8421052631579,0.991276120917022,570,96.6666666666667
65,97.3684210526316,0.993169676066815,570,97.1929824561404
70,98.0701754385965,0.994544757782737,570,97.8947368421053
75,97.8947368421053,0.995063231216609,570,97.8947368421053
80,97.8947368421053,0.994882892630915,570,97.719298245614
85,96.6666666666667,0.98830053425306,570,96.6666666666667
90,97.8947368421053,0.995468993034422,570,97.719298245614
95,97.1929824561404,0.992561033340096,570,97.1929824561404
100,96.8421052631579,0.988841550010144,570,96.8421052631579
200,97.5438596491228,0.993530353238205,570,97.5438596491228
300,97.719298245614,0.995581704650481,570,97.719298245614
400,98.2456140350877,0.995401366064787,570,98.0701754385965
500,97.8947368421053,0.995468993034422,570,97.8947368421053
600,97.8947368421053,0.996100178084353,570,97.8947368421053
700,98.421052631579,0.99555916232727,570,98.421052631579
800,98.2456140350877,0.9958071278826,570,98.2456140350877
900,98.2456140350877,0.995333739095151,570,98.2456140350877
1000,98.2456140350877,0.995514077680846,570,98.2456140350877
2848,98.2456140350877,0.99569441626654,570,98.2456140350877
