"predict","y.lower","y.upper"
"1",3274.62255859375,5391.24314835668,90131.9909029946
"2",4664.904296875,2539.76579535008,161227.465693113
"3",9257.1904296875,26851.0086849941,198750.171150142
"4",2163.3583984375,4448.97668403388,64713.1946558819
"5",4664.904296875,1008.76729662716,11154.6085308492
"6",13886.22265625,28865.2882731858,168195.064426419
"7",4664.904296875,8429.44607216121,50851.1979978552
"8",6184.85205078125,1712.76173250378,167453.91931244
"9",14012.361328125,49294.5157760976,166661.476962898
"10",3274.62255859375,31789.6999522147,116216.380629277
"11",6184.85205078125,2356.42287665606,189482.192945621
"12",14012.361328125,20202.0725871324,142431.755965712
"13",2163.3583984375,8653.88158318398,35059.6700848653
"14",2120.98120117188,2557.47048371037,14832.6876600087
"15",133351.40625,6557.53428092974,21359.5458391383
"16",13886.22265625,6907.47617891434,96814.8757495871
"17",3245.14453125,2783.48051585258,48044.3628379947
"18",3274.62255859375,1691.75476065279,15544.5053986609
"19",133351.40625,5278.8039004728,12279.0327605307
"20",13886.22265625,10705.7944263816,150622.786428696
"21",1784.18969726562,4568.07347813247,31242.3338329804
"22",3021.46875,7465.0401952267,13655.5266676545
"23",133351.40625,7076.08609329164,17487.4975015819
"24",13886.22265625,10548.2664021254,117498.233772997
"25",12934.6953125,6446.57696908713,13456.768866092
"26",6319.30029296875,8566.36013531688,31539.6624957626
"27",133351.40625,350970.319668445,Inf
"28",15184.2158203125,9027.5234757662,54872.2501055021
"29",2754.64501953125,4809.3426014483,45477.3440109203
"30",3021.46875,4021.73103919627,100573.41277885
"31",133351.40625,6081.77953017506,22054.6182159033
"32",13886.22265625,10645.6168442964,128389.041262626
"33",2754.64501953125,5230.62760198118,59891.1808909019
"34",4664.904296875,1697.06002375483,158765.194325989
"35",71130.3828125,9379.4134031832,50314.253337399
"36",13886.22265625,30470.4729928982,158794.423638225
"37",2163.3583984375,3751.43707028033,65194.5971245325
"38",4664.904296875,2175.37779098749,128958.876663896
"39",71130.3828125,5597.09120242299,31841.3914630696
"40",13886.22265625,15326.5660828352,101505.484063026
"41",3274.62255859375,14755.4797408284,88905.1269406102
"42",6184.85205078125,2824.85901364685,204406.448980296
"43",71130.3828125,10278.3438798637,86546.8306792641
"44",14012.361328125,19035.0846983791,111819.082524954
"45",4664.904296875,5847.39617486301,139565.898236568
"46",4664.904296875,2502.09365525841,21955.5898115039
"47",14012.361328125,34375.6106940515,316963.556619151
"48",4664.904296875,5438.63773578408,96283.3600849196
"49",4664.904296875,3530.34265014528,20523.2442016602
"50",11004.6181640625,40604.6476327759,250192.139974384
"51",4664.904296875,14417.6487909258,135960.73279628
"52",6184.85205078125,7728.14760693906,234015.761739099
"53",14012.361328125,60009.4001997735,235185.754992837
"54",2037.99914550781,10250.542235611,64025.6033798452
"55",703.722839355469,1956.93624992855,25472.4447293062
"56",11841.4365234375,9231.15198351257,59051.0093868403
"57",2754.64501953125,13845.1625539958,52708.734347912
"58",6184.85205078125,3340.16187033059,63241.5570563363
"59",14012.361328125,9851.73750257489,80693.7820281361
"60",6435.79345703125,2396.95934622735,4889.5880383104
"61",3245.14453125,1244.1551220119,3823.62748383731
"62",5893.28076171875,7006.47441385686,96457.6627889184
"63",2163.3583984375,3482.77891041338,5178.80583152177
"64",3274.62255859375,1747.61787431688,20616.120045513
"65",13671.5361328125,9466.44945526125,49444.5933644152
"66",2754.64501953125,50496.1599717609,100552.060333745
"67",4664.904296875,2526.1294825226,43118.1908861864
"68",13886.22265625,16460.8078068792,75163.4385474808
"69",2208.85424804688,1183.04091284548,9763.39928171039
"70",2222.28173828125,2391.87332964688,7809.38730178032
"71",95048.3515625,2065.07202050462,8174.18074382097
"72",4088.85791015625,7951.49352078513,86342.1418965881
"73",4294.99560546875,912.40370264649,2371.6180511117
"74",1606.14514160156,1067.46113675833,6008.5164207667
"75",95048.3515625,3703.83110698685,6652.42720872911
"76",11841.4365234375,9002.76056388768,165711.91260826
"77",2754.64501953125,6959.9246609509,42854.9652969229
"78",6184.85205078125,4965.51660439374,18694.7441889644
"79",71130.3828125,4874.67160544545,68337.4084179124
"80",14012.361328125,18379.1887060404,171364.932285545
"81",2222.28173828125,4240.33403132113,65630.7876232569
"82",2754.64501953125,1884.83047641814,10784.0597639531
"83",95048.3515625,2150.7126661986,19218.5535847768
"84",7656.39453125,6594.75958353281,178693.902320412
"85",4664.904296875,1853.69707456231,3749.48993048072
"86",4664.904296875,1856.50833058357,22441.9247938688
"87",109819.578125,3625.28749048708,6597.52146390083
"88",14012.361328125,36985.4203793999,168963.785779293
"89",4664.904296875,3673.86066827179,8683.26058402657
"90",6184.85205078125,2809.4574431777,6106.04654866459
"91",133351.40625,5748.35760365427,9001.64544764163
"92",14012.361328125,47240.0681819901,155760.17937041
"93",1481.47521972656,21878.1626434624,56034.5520198842
"94",3274.62255859375,3205.1101451069,19245.3451597244
"95",109819.578125,4276.95823226869,11399.6910250782
"96",7138.53173828125,16007.092253089,86025.5667161074
"97",4664.904296875,7813.8614138365,138783.522773302
"98",6184.85205078125,7319.02235579495,25789.9589712325
"99",14012.361328125,10265.9894225001,12045.1558709144
"100",3274.62255859375,34866.8096380838,77304.561212577
"101",4664.904296875,3001.96613371373,12381.7202619016
"102",15608.173828125,6878.7021602541,124457.371200506
"103",3245.14453125,1321.80619777367,3657.494775109
"104",3274.62255859375,6055.94857004658,20232.2171360255
"105",5970.85205078125,4366.54132388533,48703.3135319589
"106",2754.64501953125,6684.65729897468,9480.94035267828
"107",4664.904296875,5139.7217440009,61686.8426405758
"108",10829.21484375,11114.922246933,44186.6202403156
"109",2345.41625976562,4698.47408293931,97286.8629518083
"110",4664.904296875,1107.90019991994,66813.3281387003
"111",95048.3515625,2326.05432578922,57487.2135749774
"112",7519.34130859375,20754.7740390302,187505.592658993
"113",3118.97436523438,6941.78612624851,49312.4807618695
"114",4664.904296875,2467.52580397576,72541.3640446119
"115",95048.3515625,3311.74414415657,55368.6973776457
"116",5970.85205078125,63369.4568088853,178017.415708965
"117",4664.904296875,4072.56548289957,84359.3266134122
"118",4664.904296875,3587.1275999844,113769.571318956
"119",109819.578125,7312.90487878023,43277.3852181436
"120",12369.23828125,71670.5714056177,267098.141264792
"121",1483.06762695312,10334.5465439781,72093.9916728313
"122",3245.14453125,1857.41901561618,106370.183186422
"123",95048.3515625,3206.02554503827,39663.9543642948
"124",4088.85791015625,15512.676419966,95134.9077034926
